symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
20号胶连续,0.6555674901539564,0.49707602339181284,0.5763217567728847,16,31
20号胶连续,0.5950590762620838,0.672514619883041,0.6337868480725624,23,8
20号胶连续,0.640171858216971,0.7368421052631579,0.6885069817400644,18,6
20号胶连续,0.7521183912161357,0.672514619883041,0.7123165055495884,11,7
20号胶连续,0.8082110036997255,0.5263157894736842,0.6672633965867049,6,25
20号胶连续,0.9127924876847291,0.4310344827586207,0.6719134852216749,1,35
20号胶连续,0.9439142036124796,0.3218390804597701,0.6328766420361248,2,51
20号胶连续,0.8068379461584998,0.29310344827586204,0.549970697217181,7,53
20号胶连续,0.6663086287146438,0.2222222222222222,0.444265425468433,17,56
20号胶连续,0.6389783983768946,0.14619883040935672,0.39258861439312565,21,57
20号胶连续,0.6924453992123166,0.239766081871345,0.4661057405418308,15,52
20号胶连续,0.7212077813581573,0.2982456140350877,0.5097266976966225,12,50
20号胶连续,0.8280224370449935,0.33918128654970764,0.5836018617973505,8,48
20号胶连续,0.8783864422962168,0.3508771929824561,0.6146318176393364,4,47
20号胶连续,0.9032104069698055,0.30994152046783624,0.6065759637188208,2,48
20号胶连续,0.7719298245614036,0.3742690058479532,0.5730994152046784,9,43
20号胶连续,0.7822249589490969,0.21264367816091956,0.49743431855500825,11,57
20号胶连续,0.8666905358634683,0.1871345029239766,0.5269125193937225,4,57
20号胶连续,0.8531928900592495,0.1607142857142857,0.5069535878867676,4,56
20号胶连续,0.8406846609611587,0.07738095238095238,0.4590328066710555,3,56
20号胶连续,0.9426157559798115,0.059523809523809514,0.5010697827518105,2,56
20号胶连续,0.9437129690585913,0.06547619047619047,0.5045945797673909,1,56
20号胶连续,0.9529295589203425,0.07142857142857141,0.512179065174457,1,56
20号胶连续,0.8609831029185869,0.08928571428571429,0.4751344086021506,6,56
20号胶连续,0.8755221386800335,0.08771929824561403,0.4816207184628237,6,57
20号胶连续,0.8040338942594581,0.17543859649122806,0.4897362453753431,11,56
20号胶连续,0.7135696383816684,0.30994152046783624,0.5117555794247524,14,48
20号胶连续,0.6522258026017425,0.38011695906432746,0.5161713808330349,18,43
20号胶连续,0.5851533595894499,0.3625730994152047,0.4738632295023273,19,46
20号胶连续,0.5301348609619286,0.32163742690058483,0.42588614393125673,26,51
20号胶连续,0.4498150137247882,0.21637426900584797,0.3330946413653181,35,55
20号胶连续,0.47217360931063296,0.25287356321839083,0.36252358626451187,34,53
20号胶连续,0.3737916219119228,0.2923976608187135,0.33309464136531813,37,51
20号胶连续,0.3956319369853205,0.3450292397660819,0.3703305883757012,37,47
20号胶连续,0.2632767262985049,0.4022988505747127,0.33278778843660883,47,42
20号胶连续,0.19608545172454947,0.3976608187134503,0.2968731352189999,49,44
20号胶连续,0.140828261129013,0.3333333333333333,0.23708079723117315,54,51
20号胶连续,0.13748657357679914,0.15789473684210525,0.14769065520945218,55,57
20号胶连续,0.16314596013844135,0.07017543859649122,0.11666069936746629,53,57
20号胶连续,0.1521538570718899,0.06666666666666667,0.10941026186927827,55,55
20号胶连续,0.3045426811645398,0.096045197740113,0.2002939394523264,48,59
20号胶连续,0.3700045732146458,0.21839080459770113,0.2941976889061735,45,56
20号胶连续,0.4690297171500179,0.39181286549707606,0.430421291323547,32,41
20号胶连续,0.5984007638142977,0.43274853801169594,0.5155746509129968,21,37
20号胶连续,0.5863468194295263,0.3508771929824561,0.4686120062059912,21,47
20号胶连续,0.6220312686478101,0.30409356725146197,0.46306241794963604,22,53
20号胶连续,0.5189163384652107,0.3567251461988304,0.4378207423320205,29,47
20号胶连续,0.6587898317221627,0.4152046783625731,0.5369972550423678,19,42
20号胶连续,0.7380355651032344,0.43274853801169594,0.5853920515574652,12,42
20号胶连续,0.7839837689461749,0.32748538011695905,0.5557345745315669,10,49
20号胶连续,0.7529538131041891,0.2573099415204678,0.5051318773123284,12,51
20号胶连续,0.7827903091060987,0.23391812865497075,0.5083542188805348,10,53
20号胶连续,0.8398376894617496,0.1871345029239766,0.5134860961928631,4,55
20号胶连续,0.8100011934598402,0.1812865497076023,0.49564387158372125,5,55
20号胶连续,0.8823248597684689,0.16959064327485382,0.5259577515216614,2,57
20号胶连续,0.7931734097147632,0.16374269005847952,0.4784580498866214,8,55
20号胶连续,0.789593030194534,0.24561403508771928,0.5176035326411266,10,52
20号胶连续,0.6141827269322732,0.3333333333333333,0.47375803013280327,23,46
20号胶连续,0.52791956543658,0.4540229885057471,0.4909712769711636,29,30
20号胶连续,0.3931314461268378,0.5416666666666666,0.4673990563967522,40,25
20号胶连续,0.30524467851656795,0.5059523809523809,0.4055985297344744,47,27
20号胶连续,0.29131007241606327,0.4702380952380953,0.3807740838270793,48,34
20号胶连续,0.34306003102995586,0.4619883040935672,0.40252416756176157,43,37
20号胶连续,0.44766678601265064,0.543859649122807,0.49576321756772884,34,26
20号胶连续,0.49373433583959897,0.6198830409356725,0.5568086883876358,29,15
20号胶连续,0.5102040816326531,0.6315789473684211,0.5708915145005371,28,11
20号胶连续,0.533026113671275,0.6666666666666666,0.5998463901689708,23,11
20号胶连续,0.41007280105024474,0.6842105263157894,0.5471416636830171,30,7
20号胶连续,0.3512179065174457,0.6904761904761904,0.5208470484968181,34,10
20号胶连续,0.5691609977324262,0.6023391812865496,0.5857500895094879,26,13
20号胶连续,0.5354399824445908,0.630952380952381,0.5831961816984859,26,14
20号胶连续,0.49220978714066277,0.6726190476190476,0.5824144173798551,30,10
20号胶连续,0.5697577276524646,0.6725146198830408,0.6211361737677528,25,10
20号胶连续,0.5222580260174245,0.6140350877192983,0.5681465568683615,26,13
20号胶连续,0.3945578231292517,0.7017543859649122,0.548156104547082,36,7
20号胶连续,0.42881012053944384,0.8187134502923977,0.6237617854159208,32,2
20号胶连续,0.4230815133070773,0.9298245614035087,0.6764530373552929,35,1
20号胶连续,0.2827306361140947,0.8538011695906432,0.568265902852369,49,2
20号胶连续,0.2988808426596445,0.7083333333333334,0.5036070879964889,45,7
20号胶连续,0.31259600614439326,0.6666666666666666,0.4896313364055299,41,11
20号胶连续,0.2999780557384244,0.625,0.4624890278692122,43,16
20号胶连续,0.21900373052446787,0.5238095238095238,0.37140662716699585,48,22
20号胶连续,0.23833393006325335,0.5321637426900585,0.3852488363766559,47,20
20号胶连续,0.19727891156462585,0.5357142857142857,0.3664965986394558,49,23
20号胶连续,0.2897126976925071,0.5057471264367815,0.39772991206464436,43,28
20号胶连续,0.4161594462346343,0.6257309941520468,0.5209452201933406,31,14
20号胶连续,0.3569443544205342,0.5747126436781609,0.46582849904934753,38,22
